recommendation,source_info,source_package_name,binning_data,create_time,deviceuuid,modify_sh_ver,active_time,speed,achievement,healthy_step,create_sh_ver,datauuid,walk_step_count,run_step_count,day_time,calorie,distance,step_count,update_time,pkg_name,
6000,,com.sec.android.app.shealth,3c4e5061-bc48-4e8e-87c7-502564a61017.binning_data,"05/18/2024, 11:37:46 AM",xtfbSOmziO,,2706060,2.250000,3c4e5061-bc48-4e8e-87c7-502564a61017.achievement,0,,3c4e5061-bc48-4e8e-87c7-502564a61017,4620,0,1715990400000,162.131012,3441.399902,4620,"05/18/2024, 5:15:50 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7ab16118-f8e0-4e86-9a2a-2bd3e09d9d41.binning_data,"05/19/2024, 7:16:25 AM",VfS0qUERdZ,,1311148,0.624262,7ab16118-f8e0-4e86-9a2a-2bd3e09d9d41.achievement,0,,7ab16118-f8e0-4e86-9a2a-2bd3e09d9d41,1238,0,1716076800000,50.519611,818.500000,1238,"08/28/2024, 4:15:24 PM",com.sec.android.app.shealth,
6000,,com.sec.android.app.shealth,07d75e20-4bdf-44bf-ab0f-9adba5c004d6.binning_data,"05/19/2024, 3:22:43 PM",HuT3voPSBy,,1296000,1.539791,07d75e20-4bdf-44bf-ab0f-9adba5c004d6.achievement,0,,07d75e20-4bdf-44bf-ab0f-9adba5c004d6,1238,0,1716076800000,50.519611,818.500000,1238,"05/20/2024, 5:21:06 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,6028cd9d-8805-4901-901f-5e760e2de131.binning_data,"05/20/2024, 5:21:06 AM",VfS0qUERdZ,,641220,0.753361,6028cd9d-8805-4901-901f-5e760e2de131.achievement,0,,6028cd9d-8805-4901-901f-5e760e2de131,738,0,1716163200000,27.304989,483.070007,738,"08/28/2024, 4:15:24 PM",com.sec.android.app.shealth,
6000,,com.sec.android.app.shealth,f3c8f835-164a-46ae-abfb-4eb6d06dd151.binning_data,"05/20/2024, 5:21:07 AM",HuT3voPSBy,,628000,1.394562,f3c8f835-164a-46ae-abfb-4eb6d06dd151.achievement,0,,f3c8f835-164a-46ae-abfb-4eb6d06dd151,738,0,1716163200000,27.304989,483.070007,738,"05/20/2024, 5:21:07 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,5aaf1f59-e2ed-4042-8892-425c9cd92099.binning_data,"08/28/2024, 4:15:23 PM",xtfbSOmziO,,769909,2.027778,5aaf1f59-e2ed-4042-8892-425c9cd92099.achievement,0,,5aaf1f59-e2ed-4042-8892-425c9cd92099,1459,5,1724544000000,52.750000,985.669983,1464,"08/28/2024, 4:15:23 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ffb1f8be-75ca-43a7-b4c6-f9a633873f27.binning_data,"08/28/2024, 4:15:23 PM",xtfbSOmziO,,2304390,2.527777,ffb1f8be-75ca-43a7-b4c6-f9a633873f27.achievement,0,,ffb1f8be-75ca-43a7-b4c6-f9a633873f27,4106,248,1724630400000,151.839996,3114.430908,4354,"08/28/2024, 4:15:23 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,6d6342a0-590b-49b9-9164-28b2e5089421.binning_data,"08/28/2024, 4:15:24 PM",xtfbSOmziO,,2352984,1.777778,6d6342a0-590b-49b9-9164-28b2e5089421.achievement,0,,6d6342a0-590b-49b9-9164-28b2e5089421,4301,0,1724716800000,141.679993,3004.270996,4301,"08/28/2024, 4:15:24 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7c45fd42-0821-4412-8d73-b27300b3d0f9.binning_data,"08/28/2024, 4:15:24 PM",xtfbSOmziO,,2140385,2.000000,7c45fd42-0821-4412-8d73-b27300b3d0f9.achievement,0,,7c45fd42-0821-4412-8d73-b27300b3d0f9,3621,0,1724803200000,119.134735,2464.379883,3621,"08/28/2024, 9:48:56 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,fbde03cb-7f38-4b44-9277-cdf81eeb4409.binning_data,"08/28/2024, 4:15:34 PM",VfS0qUERdZ,,10082162,1.130548,fbde03cb-7f38-4b44-9277-cdf81eeb4409.achievement,0,,fbde03cb-7f38-4b44-9277-cdf81eeb4409,15847,103,1724284800000,558.940491,11398.370117,15950,"08/28/2024, 9:37:06 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,0f58f392-e349-496b-bec4-64eb97c90868.binning_data,"08/28/2024, 4:15:34 PM",VfS0qUERdZ,,7233321,0.801369,0f58f392-e349-496b-bec4-64eb97c90868.achievement,0,,0f58f392-e349-496b-bec4-64eb97c90868,8172,2,1724371200000,315.433899,5796.557617,8174,"08/29/2024, 4:16:37 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,d32cd41b-238b-4606-87ee-6ac09c31d1f6.binning_data,"08/28/2024, 4:15:34 PM",VfS0qUERdZ,,10604277,1.491460,d32cd41b-238b-4606-87ee-6ac09c31d1f6.achievement,0,,d32cd41b-238b-4606-87ee-6ac09c31d1f6,14614,3063,1724457600000,817.420898,15815.852539,17677,"08/30/2024, 11:09:23 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,2fb02b26-70cc-4e7d-bc12-639928b2f68c.binning_data,"08/28/2024, 4:15:35 PM",VfS0qUERdZ,,8531238,1.235852,2fb02b26-70cc-4e7d-bc12-639928b2f68c.achievement,0,,2fb02b26-70cc-4e7d-bc12-639928b2f68c,14439,0,1724544000000,494.048492,10543.348633,14439,"08/28/2024, 4:16:03 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7b9c463e-906d-4de5-a48e-5a0c8be999cd.binning_data,"08/28/2024, 4:15:35 PM",VfS0qUERdZ,,5742850,1.134626,7b9c463e-906d-4de5-a48e-5a0c8be999cd.achievement,0,,7b9c463e-906d-4de5-a48e-5a0c8be999cd,8536,248,1724630400000,323.343018,6515.984375,8784,"08/28/2024, 4:15:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,60385104-82ab-4f43-9588-d3d103dbf0f9.binning_data,"08/28/2024, 4:15:35 PM",VfS0qUERdZ,,8128708,0.810594,60385104-82ab-4f43-9588-d3d103dbf0f9.achievement,0,,60385104-82ab-4f43-9588-d3d103dbf0f9,9026,0,1724716800000,363.343872,6589.085449,9026,"08/28/2024, 4:15:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,798ad5e0-6b58-4ad3-ad1a-aae12db7bb3f.binning_data,"08/28/2024, 4:15:35 PM",VfS0qUERdZ,,7227999,1.129233,798ad5e0-6b58-4ad3-ad1a-aae12db7bb3f.achievement,0,,798ad5e0-6b58-4ad3-ad1a-aae12db7bb3f,10215,151,1724803200000,404.141327,8162.098633,10366,"08/28/2024, 9:48:56 PM",com.sec.android.app.shealth,
6000,,com.sec.android.app.shealth,ebdf66a8-854d-4287-9ede-11fcce1e6cdc.binning_data,"08/28/2024, 9:37:04 PM",HuT3voPSBy,,3698000,1.561960,ebdf66a8-854d-4287-9ede-11fcce1e6cdc.achievement,0,,ebdf66a8-854d-4287-9ede-11fcce1e6cdc,4307,0,1724284800000,167.719696,3161.000488,4307,"08/28/2024, 9:37:04 PM",com.sec.android.app.shealth,
6000,,com.sec.android.app.shealth,8dc5461b-cd7a-4b8e-99ba-62ad6b050b73.binning_data,"08/28/2024, 9:37:04 PM",HuT3voPSBy,,5663000,1.631896,8dc5461b-cd7a-4b8e-99ba-62ad6b050b73.achievement,0,,8dc5461b-cd7a-4b8e-99ba-62ad6b050b73,5626,0,1724371200000,231.805328,4007.492432,5626,"08/28/2024, 9:37:04 PM",com.sec.android.app.shealth,
6000,,com.sec.android.app.shealth,8df17cde-8f34-482a-ad74-d579526a587c.binning_data,"08/28/2024, 9:37:05 PM",HuT3voPSBy,,10246000,3.396403,8df17cde-8f34-482a-ad74-d579526a587c.achievement,0,,8df17cde-8f34-482a-ad74-d579526a587c,14603,3063,1724457600000,817.090881,15808.813477,17666,"08/28/2024, 9:37:05 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,0773d82b-e818-4421-9332-3b3e055cd088.binning_data,"08/28/2024, 9:37:05 PM",HuT3voPSBy,,4539000,1.960594,0773d82b-e818-4421-9332-3b3e055cd088.achievement,0,,0773d82b-e818-4421-9332-3b3e055cd088,7284,0,1724544000000,263.455536,5610.277344,7284,"08/28/2024, 9:37:05 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,fa9126ce-e8e3-469d-b81d-9ba3cbb2e540.binning_data,"08/28/2024, 9:37:05 PM",HuT3voPSBy,,5511000,2.137520,fa9126ce-e8e3-469d-b81d-9ba3cbb2e540.achievement,0,,fa9126ce-e8e3-469d-b81d-9ba3cbb2e540,7742,0,1724630400000,291.641235,5862.635254,7742,"08/28/2024, 9:37:05 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,310df5f0-b18b-45db-af10-1c569c5b36f5.binning_data,"08/28/2024, 9:37:05 PM",HuT3voPSBy,,8306000,1.951784,310df5f0-b18b-45db-af10-1c569c5b36f5.achievement,0,,310df5f0-b18b-45db-af10-1c569c5b36f5,8297,0,1724716800000,356.804077,6219.713867,8297,"08/28/2024, 9:37:05 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,5f19fc8a-3381-4424-92d5-200e534197c4.binning_data,"08/28/2024, 9:37:06 PM",HuT3voPSBy,,7051000,3.210924,5f19fc8a-3381-4424-92d5-200e534197c4.achievement,0,,5f19fc8a-3381-4424-92d5-200e534197c4,9322,151,1724803200000,382.140320,7546.946777,9473,"08/28/2024, 9:37:06 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ca854d82-4334-412a-b382-ac473d2842bf.binning_data,"08/29/2024, 6:34:25 AM",VfS0qUERdZ,,7553746,1.436609,ca854d82-4334-412a-b382-ac473d2842bf.achievement,0,,ca854d82-4334-412a-b382-ac473d2842bf,9329,2648,1724889600000,588.981873,10851.779297,11977,"08/30/2024, 8:15:04 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,bb2c16e5-a905-472e-9663-5ed752543999.binning_data,"08/29/2024, 6:34:27 AM",HuT3voPSBy,,7453000,3.374713,bb2c16e5-a905-472e-9663-5ed752543999.achievement,0,,bb2c16e5-a905-472e-9663-5ed752543999,9329,2648,1724889600000,588.981873,10851.779297,11977,"08/30/2024, 8:15:08 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,109b1946-6390-404b-847a-4c00074a1c80.binning_data,"08/30/2024, 8:15:04 AM",VfS0qUERdZ,,8475409,1.006536,109b1946-6390-404b-847a-4c00074a1c80.achievement,0,,109b1946-6390-404b-847a-4c00074a1c80,11768,9,1724976000000,434.345947,8530.805664,11777,"08/30/2024, 11:09:02 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,9fab9620-6f74-488e-a98c-9afe2a9cb2e6.binning_data,"08/30/2024, 8:15:08 AM",HuT3voPSBy,,7979000,1.854479,9fab9620-6f74-488e-a98c-9afe2a9cb2e6.achievement,0,,9fab9620-6f74-488e-a98c-9afe2a9cb2e6,9563,0,1724976000000,372.626648,6916.772461,9563,"08/30/2024, 11:09:02 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,b49ec9e2-4506-4bcb-bd83-5b56776f240d.binning_data,"08/30/2024, 8:16:24 AM",xtfbSOmziO,,8750,1.161116,b49ec9e2-4506-4bcb-bd83-5b56776f240d.achievement,0,,b49ec9e2-4506-4bcb-bd83-5b56776f240d,15,0,1724889600000,0.560000,10.160000,15,"08/30/2024, 8:16:24 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,2d966657-30cf-46ff-902c-4c410c40ba2c.binning_data,"08/30/2024, 8:16:24 AM",xtfbSOmziO,,3760428,3.090340,2d966657-30cf-46ff-902c-4c410c40ba2c.achievement,0,,2d966657-30cf-46ff-902c-4c410c40ba2c,6426,9,1724976000000,218.563339,4465.434082,6435,"08/30/2024, 6:41:07 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,80ae11c6-57a1-4afc-bba4-da851ea4928c.binning_data,"08/31/2024, 8:26:49 AM",VfS0qUERdZ,,3769987,1.282153,80ae11c6-57a1-4afc-bba4-da851ea4928c.achievement,0,,80ae11c6-57a1-4afc-bba4-da851ea4928c,6251,0,1725062400000,228.695984,4833.701660,6251,"09/01/2024, 12:22:10 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,a3143915-acd5-4f62-9827-502a7e71f037.binning_data,"08/31/2024, 8:26:49 AM",HuT3voPSBy,,3545000,1.859497,a3143915-acd5-4f62-9827-502a7e71f037.achievement,0,,a3143915-acd5-4f62-9827-502a7e71f037,5386,0,1725062400000,215.432709,4601.607422,5386,"09/01/2024, 12:22:13 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,4f3d9694-c957-466d-86a6-fc23b3e5b15a.binning_data,"08/31/2024, 8:32:22 AM",xtfbSOmziO,,2669060,2.055296,4f3d9694-c957-466d-86a6-fc23b3e5b15a.achievement,0,,4f3d9694-c957-466d-86a6-fc23b3e5b15a,5005,0,1725062400000,172.650925,3512.990967,5005,"08/31/2024, 10:35:46 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,9af0b83b-e8f0-4e77-86d7-b9a6750a291a.binning_data,"09/01/2024, 6:42:21 AM",VfS0qUERdZ,,6912251,1.230167,9af0b83b-e8f0-4e77-86d7-b9a6750a291a.achievement,0,,9af0b83b-e8f0-4e77-86d7-b9a6750a291a,11737,1,1725148800000,468.181610,8503.225586,11738,"09/01/2024, 11:27:26 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,e1d6e6cc-6dd9-41c9-a376-8e7ea859b1bf.binning_data,"09/01/2024, 6:42:21 AM",HuT3voPSBy,,7106000,1.739606,e1d6e6cc-6dd9-41c9-a376-8e7ea859b1bf.achievement,0,,e1d6e6cc-6dd9-41c9-a376-8e7ea859b1bf,11431,0,1725148800000,421.709106,8914.833008,11431,"09/01/2024, 11:27:26 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,f61b2a10-b41e-4ba7-a555-634ad952ac1f.binning_data,"09/01/2024, 11:33:02 AM",xtfbSOmziO,,3553907,1.944444,f61b2a10-b41e-4ba7-a555-634ad952ac1f.achievement,0,,f61b2a10-b41e-4ba7-a555-634ad952ac1f,8410,16,1725148800000,368.790009,4637.459961,8426,"09/01/2024, 2:15:01 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,699b6fdf-cbb5-4fa4-a8e2-d638549cbc29.binning_data,"09/02/2024, 8:27:35 AM",VfS0qUERdZ,,5118355,1.979524,699b6fdf-cbb5-4fa4-a8e2-d638549cbc29.achievement,0,,699b6fdf-cbb5-4fa4-a8e2-d638549cbc29,4497,6452,1725235200000,644.525452,10131.908203,10949,"09/02/2024, 9:30:11 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,2e58a4be-243f-4a2e-a1a7-cc495fa81720.binning_data,"09/02/2024, 8:27:35 AM",HuT3voPSBy,,5170000,3.471603,2e58a4be-243f-4a2e-a1a7-cc495fa81720.achievement,0,,2e58a4be-243f-4a2e-a1a7-cc495fa81720,6182,4337,1725235200000,614.636780,10944.096680,10519,"09/03/2024, 6:42:00 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,0d0f38c6-6490-487f-a3bb-159aded09441.binning_data,"09/02/2024, 7:21:29 PM",xtfbSOmziO,,3307933,2.646987,0d0f38c6-6490-487f-a3bb-159aded09441.achievement,0,,0d0f38c6-6490-487f-a3bb-159aded09441,1812,6443,1725235200000,510.599731,7364.071777,8255,"09/02/2024, 8:19:40 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,904d01b4-8e69-4136-9d8a-0c9596747190.binning_data,"09/03/2024, 7:03:42 AM",VfS0qUERdZ,,6735903,1.180375,904d01b4-8e69-4136-9d8a-0c9596747190.achievement,0,,904d01b4-8e69-4136-9d8a-0c9596747190,10738,0,1725321600000,380.839081,7950.894531,10738,"09/06/2024, 12:30:57 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,191f9e50-f126-4f00-8568-09bbd8b47c9d.binning_data,"09/03/2024, 7:03:42 AM",xtfbSOmziO,,1792484,1.887187,191f9e50-f126-4f00-8568-09bbd8b47c9d.achievement,0,,191f9e50-f126-4f00-8568-09bbd8b47c9d,3336,0,1725321600000,112.719528,2276.401123,3336,"09/03/2024, 2:50:03 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7b290b2d-cc43-45d7-b9e5-2d05cf84b79a.binning_data,"09/03/2024, 9:18:55 AM",HuT3voPSBy,,6168000,1.708235,7b290b2d-cc43-45d7-b9e5-2d05cf84b79a.achievement,0,,7b290b2d-cc43-45d7-b9e5-2d05cf84b79a,9488,0,1725321600000,344.955811,7167.684082,9488,"09/06/2024, 12:30:55 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,f8c3e59c-43c1-49e5-9fcf-b917a05a6f7f.binning_data,"09/06/2024, 12:30:55 PM",VfS0qUERdZ,,6444921,1.822755,f8c3e59c-43c1-49e5-9fcf-b917a05a6f7f.achievement,0,,f8c3e59c-43c1-49e5-9fcf-b917a05a6f7f,9079,2509,1725580800000,601.319153,11747.513672,11588,"09/08/2024, 12:38:09 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,13f15379-af61-4cbe-aa9a-785ac5171c9e.binning_data,"09/06/2024, 12:30:55 PM",HuT3voPSBy,,5727000,1.957348,13f15379-af61-4cbe-aa9a-785ac5171c9e.achievement,0,,13f15379-af61-4cbe-aa9a-785ac5171c9e,7966,0,1725408000000,297.538696,5885.191895,7966,"09/06/2024, 12:30:55 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,70eb3052-a5c7-4317-aa9f-c0af8b9f9f0e.binning_data,"09/06/2024, 12:30:55 PM",HuT3voPSBy,,5440000,1.871237,70eb3052-a5c7-4317-aa9f-c0af8b9f9f0e.achievement,0,,70eb3052-a5c7-4317-aa9f-c0af8b9f9f0e,7264,0,1725494400000,279.209351,5492.933594,7264,"09/06/2024, 12:30:55 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7e1551f2-74c8-43e4-afeb-a9e2b5f323aa.binning_data,"09/06/2024, 12:30:56 PM",HuT3voPSBy,,6372000,3.630994,7e1551f2-74c8-43e4-afeb-a9e2b5f323aa.achievement,0,,7e1551f2-74c8-43e4-afeb-a9e2b5f323aa,9079,2509,1725580800000,601.319153,11747.513672,11588,"09/08/2024, 12:38:07 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,caabe3e0-521b-4cfb-b31d-ca4742a87ce4.binning_data,"09/06/2024, 12:30:58 PM",VfS0qUERdZ,,5818543,1.011454,caabe3e0-521b-4cfb-b31d-ca4742a87ce4.achievement,0,,caabe3e0-521b-4cfb-b31d-ca4742a87ce4,7966,0,1725408000000,297.538696,5885.191895,7966,"09/06/2024, 12:30:58 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,059fa846-1434-4a8a-8752-05038a757d12.binning_data,"09/06/2024, 12:30:58 PM",VfS0qUERdZ,,5524999,0.994196,059fa846-1434-4a8a-8752-05038a757d12.achievement,0,,059fa846-1434-4a8a-8752-05038a757d12,7264,0,1725494400000,279.209351,5492.933594,7264,"09/06/2024, 12:30:58 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,e9749ab7-8e74-4020-bc4b-6e8eb478d45b.binning_data,"09/08/2024, 12:38:07 PM",VfS0qUERdZ,,3475904,1.423938,e9749ab7-8e74-4020-bc4b-6e8eb478d45b.achievement,0,,e9749ab7-8e74-4020-bc4b-6e8eb478d45b,5412,550,1725753600000,245.206024,4949.473145,5962,"09/11/2024, 12:06:18 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,f3ed5a02-1d11-4737-bd3c-d0100dcc1821.binning_data,"09/08/2024, 12:38:07 PM",HuT3voPSBy,,5929000,1.882933,f3ed5a02-1d11-4737-bd3c-d0100dcc1821.achievement,0,,f3ed5a02-1d11-4737-bd3c-d0100dcc1821,9888,0,1725667200000,376.689667,8204.026367,9888,"09/08/2024, 12:38:07 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,b5bee262-a0cd-4f73-8344-874de2db6ee8.binning_data,"09/08/2024, 12:38:07 PM",HuT3voPSBy,,3401000,5.393104,b5bee262-a0cd-4f73-8344-874de2db6ee8.achievement,0,,b5bee262-a0cd-4f73-8344-874de2db6ee8,5412,550,1725753600000,245.206024,4949.473145,5962,"09/11/2024, 12:06:17 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,04491366-f31d-4912-ba08-8e9a79ab382f.binning_data,"09/08/2024, 12:38:09 PM",VfS0qUERdZ,,5985157,1.370729,04491366-f31d-4912-ba08-8e9a79ab382f.achievement,0,,04491366-f31d-4912-ba08-8e9a79ab382f,9888,0,1725667200000,376.689667,8204.026367,9888,"09/08/2024, 12:38:09 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,c72cff3e-a82b-4c51-bc2e-aa4159a2b7e3.binning_data,"09/11/2024, 12:06:17 AM",HuT3voPSBy,,5370000,1.820714,c72cff3e-a82b-4c51-bc2e-aa4159a2b7e3.achievement,0,,c72cff3e-a82b-4c51-bc2e-aa4159a2b7e3,7201,0,1725840000000,277.730316,5518.449219,7201,"09/11/2024, 12:06:17 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,cca02196-cba8-470e-93a9-2d18e1ab26fd.binning_data,"09/11/2024, 12:06:17 AM",HuT3voPSBy,,5232000,2.441249,cca02196-cba8-470e-93a9-2d18e1ab26fd.achievement,0,,cca02196-cba8-470e-93a9-2d18e1ab26fd,6861,0,1725926400000,274.157562,5456.522461,6861,"09/11/2024, 12:06:17 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,667f552e-1600-4447-8adc-6532559770e2.binning_data,"09/11/2024, 12:06:18 AM",VfS0qUERdZ,,5494049,1.004441,667f552e-1600-4447-8adc-6532559770e2.achievement,0,,667f552e-1600-4447-8adc-6532559770e2,7201,0,1725840000000,277.730316,5518.449219,7201,"09/11/2024, 12:06:18 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,06b86716-539d-4b9d-9e61-677dd84feb1d.binning_data,"09/11/2024, 12:06:18 AM",VfS0qUERdZ,,5309604,1.027670,06b86716-539d-4b9d-9e61-677dd84feb1d.achievement,0,,06b86716-539d-4b9d-9e61-677dd84feb1d,6861,0,1725926400000,274.157562,5456.522461,6861,"09/11/2024, 12:06:18 AM",com.sec.android.app.shealth,
0,,com.sec.android.app.shealth,b3fe004d-f522-4e14-9bf2-e05fea31eac0.binning_data,"11/06/2024, 10:10:34 PM",HuT3voPSBy,,0,0.000000,b3fe004d-f522-4e14-9bf2-e05fea31eac0.achievement,0,,b3fe004d-f522-4e14-9bf2-e05fea31eac0,0,0,-86400000,0.000000,0.000000,0,"11/06/2024, 10:10:34 PM",com.sec.android.app.shealth,
0,,com.sec.android.app.shealth,8df3aed8-9d7e-484e-9c51-9a19fc9dc975.binning_data,"11/06/2024, 10:10:34 PM",VfS0qUERdZ,,0,0.000000,8df3aed8-9d7e-484e-9c51-9a19fc9dc975.achievement,0,,8df3aed8-9d7e-484e-9c51-9a19fc9dc975,0,0,-86400000,0.000000,0.000000,0,"11/06/2024, 10:10:34 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ff341ab7-f0c0-4df9-aa81-9c5ee4d44124.binning_data,"11/06/2024, 10:10:34 PM",HuT3voPSBy,,9011000,1.500000,ff341ab7-f0c0-4df9-aa81-9c5ee4d44124.achievement,0,,ff341ab7-f0c0-4df9-aa81-9c5ee4d44124,9386,0,1728691200000,353.513885,7831.691895,9386,"11/06/2024, 10:10:34 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,324c8dba-a056-4c63-9b67-f95a46f47206.binning_data,"11/06/2024, 10:10:35 PM",VfS0qUERdZ,,6944242,1.459130,324c8dba-a056-4c63-9b67-f95a46f47206.achievement,0,,324c8dba-a056-4c63-9b67-f95a46f47206,12334,265,1728691200000,470.432220,10132.551758,12599,"11/07/2024, 8:36:21 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,b99068eb-2167-4375-b55e-214566d246a6.binning_data,"11/06/2024, 10:10:35 PM",HuT3voPSBy,,6603000,1.500000,b99068eb-2167-4375-b55e-214566d246a6.achievement,0,,b99068eb-2167-4375-b55e-214566d246a6,9594,0,1728777600000,391.467468,8672.509766,9594,"11/06/2024, 10:10:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,19dd25d1-21d2-4319-a648-32b42ca053ad.binning_data,"11/06/2024, 10:10:35 PM",VfS0qUERdZ,,10505636,1.404511,19dd25d1-21d2-4319-a648-32b42ca053ad.achievement,0,,19dd25d1-21d2-4319-a648-32b42ca053ad,18234,0,1728777600000,675.837463,14755.279297,18234,"11/07/2024, 8:36:21 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,61f27795-68dd-44d9-880f-ff93cdcb42cb.binning_data,"11/06/2024, 10:10:35 PM",HuT3voPSBy,,7999000,1.500000,61f27795-68dd-44d9-880f-ff93cdcb42cb.achievement,0,,61f27795-68dd-44d9-880f-ff93cdcb42cb,9579,0,1728864000000,370.544617,8208.988281,9579,"11/06/2024, 10:10:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,5ad1ba75-78ec-464b-bb37-c13600605794.binning_data,"11/06/2024, 10:10:35 PM",VfS0qUERdZ,,5472658,1.500000,5ad1ba75-78ec-464b-bb37-c13600605794.achievement,0,,5ad1ba75-78ec-464b-bb37-c13600605794,9579,0,1728864000000,370.544617,8208.988281,9579,"11/06/2024, 10:10:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,8aa06080-f1e0-4140-985f-97d30d3174bf.binning_data,"11/06/2024, 10:10:35 PM",HuT3voPSBy,,17387000,1.500000,8aa06080-f1e0-4140-985f-97d30d3174bf.achievement,0,,8aa06080-f1e0-4140-985f-97d30d3174bf,16473,0,1728950400000,646.310669,14318.266602,16473,"11/06/2024, 10:10:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,2151ed83-a165-4b90-a171-217b54c5e5dc.binning_data,"11/06/2024, 10:10:35 PM",VfS0qUERdZ,,17426755,1.543340,2151ed83-a165-4b90-a171-217b54c5e5dc.achievement,0,,2151ed83-a165-4b90-a171-217b54c5e5dc,27523,5096,1728950400000,1360.427612,26895.414062,32619,"11/07/2024, 8:36:21 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,f66987a9-fa81-487b-af80-4ef698a36c17.binning_data,"11/06/2024, 10:10:35 PM",HuT3voPSBy,,5632000,1.500000,f66987a9-fa81-487b-af80-4ef698a36c17.achievement,0,,f66987a9-fa81-487b-af80-4ef698a36c17,7724,0,1729036800000,310.940277,6888.522949,7724,"11/06/2024, 10:10:35 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,6020f0ce-c0a1-4def-85ce-96162481d883.binning_data,"11/06/2024, 10:10:35 PM",VfS0qUERdZ,,8234744,1.419652,6020f0ce-c0a1-4def-85ce-96162481d883.achievement,0,,6020f0ce-c0a1-4def-85ce-96162481d883,14460,0,1729036800000,534.650269,11690.470703,14460,"11/07/2024, 8:36:21 AM",com.sec.android.app.shealth,
