com.samsung.health.heart_rate,114800910,modify_sh_ver,pkg_name,heart_beat_count,time_offset,binning_data,client_data_ver,heart_rate,comment,max,start_time,deviceuuid,custom,client_data_id,end_time,datauuid,create_time,create_sh_ver,update_time,min
,com.sec.android.app.shealth,1,-14400000,f98eca34-7557-b5f4-a424-1d25663063b1.binning_data,,58.000000,,62.000000,"04/26/2024, 10:00:00 AM",xtfbSOmziO,,,"04/26/2024, 10:59:59 AM",f98eca34-7557-b5f4-a424-1d25663063b1,"04/27/2024, 9:03:04 PM",,"04/27/2024, 9:03:04 PM",56.000000,
,com.sec.android.app.shealth,1,-14400000,,,64.000000,,0.000000,"04/26/2024, 10:13:28 AM",xtfbSOmziO,,,"04/26/2024, 10:13:28 AM",1ac75257-7b80-1953-f426-c8b85bac6944,"04/26/2024, 10:14:09 AM",,"04/26/2024, 10:14:09 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,61.000000,,0.000000,"04/26/2024, 10:18:27 AM",xtfbSOmziO,,,"04/26/2024, 10:18:27 AM",c4bd51ab-a6ee-782f-a37f-5a202241803c,"04/26/2024, 10:18:28 AM",,"04/26/2024, 10:18:28 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,69.000000,,0.000000,"04/26/2024, 12:50:51 PM",xtfbSOmziO,,,"04/26/2024, 12:50:51 PM",3b21949b-daf0-2402-557e-e394852e006c,"04/26/2024, 12:54:59 PM",,"04/26/2024, 12:54:59 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,66.000000,,0.000000,"04/26/2024, 3:50:52 PM",xtfbSOmziO,,,"04/26/2024, 3:50:52 PM",bf2a3f5f-f758-0e91-49ff-53b57aa82cdc,"04/26/2024, 3:51:51 PM",,"04/26/2024, 3:51:51 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,68.000000,,0.000000,"04/26/2024, 4:20:29 PM",xtfbSOmziO,,,"04/26/2024, 4:20:29 PM",cb842aa7-023f-12c0-0411-4d5b5fc6e0f7,"04/26/2024, 4:24:58 PM",,"04/26/2024, 4:24:58 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,58.000000,,0.000000,"04/26/2024, 6:40:29 PM",xtfbSOmziO,,,"04/26/2024, 6:40:29 PM",eb0158a8-a07f-f0fd-ae3b-87a104ec5fc4,"04/26/2024, 6:45:39 PM",,"04/26/2024, 6:45:39 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,60.000000,,0.000000,"04/27/2024, 3:50:54 AM",xtfbSOmziO,,,"04/27/2024, 3:50:54 AM",3fe995c1-d655-d061-92f3-e83bb69a8c96,"04/27/2024, 3:51:07 AM",,"04/27/2024, 3:51:07 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,72.000000,,0.000000,"04/27/2024, 4:13:11 AM",xtfbSOmziO,,,"04/27/2024, 4:13:11 AM",546c5311-9d49-55f4-b1d5-035228d58be3,"04/27/2024, 4:13:13 AM",,"04/27/2024, 4:13:13 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,69.000000,,0.000000,"04/27/2024, 4:50:40 AM",xtfbSOmziO,,,"04/27/2024, 4:50:40 AM",5f8e6e68-b397-c135-8b6d-9cd47356c7f5,"04/27/2024, 4:55:01 AM",,"04/27/2024, 4:55:01 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,79.000000,,0.000000,"04/27/2024, 6:50:31 AM",xtfbSOmziO,,,"04/27/2024, 6:50:31 AM",069a6fc1-fed6-392b-4109-3d670d543b9a,"04/27/2024, 6:53:27 AM",,"04/27/2024, 6:53:27 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,89.000000,,0.000000,"04/27/2024, 8:50:29 AM",xtfbSOmziO,,,"04/27/2024, 8:50:29 AM",ec6401e0-91f8-3aa2-0eff-cc7526bdbb09,"04/27/2024, 8:53:01 AM",,"04/27/2024, 8:53:01 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,104.000000,,0.000000,"04/27/2024, 10:11:45 AM",xtfbSOmziO,,,"04/27/2024, 10:11:45 AM",f820b64f-9c44-1c44-0a54-0308bf339921,"04/27/2024, 10:13:28 AM",,"04/27/2024, 10:13:28 AM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,83.000000,,0.000000,"04/27/2024, 4:20:29 PM",xtfbSOmziO,,,"04/27/2024, 4:20:29 PM",99bbc78a-3bd4-d070-d14d-a6aaba447407,"04/27/2024, 4:23:33 PM",,"04/27/2024, 4:23:33 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,85.000000,,0.000000,"04/27/2024, 6:21:08 PM",xtfbSOmziO,,,"04/27/2024, 6:21:08 PM",87590b3b-69a9-688e-ab90-b7faa6be003b,"04/27/2024, 6:21:49 PM",,"04/27/2024, 6:21:49 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,85.000000,,0.000000,"04/27/2024, 8:00:37 PM",xtfbSOmziO,,,"04/27/2024, 8:00:37 PM",81881e63-01d8-1cdb-24b4-5156aca4f60e,"04/27/2024, 8:10:58 PM",,"04/27/2024, 8:10:58 PM",0.000000,
,com.sec.android.app.shealth,1,-14400000,,,55.000000,,0.000000,"04/28/2024, 11:30:34 AM",xtfbSOmziO,,,"04/28/2024, 11:30:34 AM",e360161f-0bb4-aab0-8f90-a3f63e87345f,"04/28/2024, 11:35:00 AM",,"04/28/2024, 11:35:00 AM",0.000000,
